project_id,project_type,state,district,land_area_acres,affected_families,villages_affected,legal_disputes,ownership_conflicts,pending_court_cases,documentation_completion_pct,missing_documents,compensation_completion_pct,compensation_pending_cases,average_compensation_delay_days,rehabilitation_completion_pct,resettlement_completion_pct,affected_families_rehabilitated,pending_approvals,approval_delay_days,stakeholder_response_delay_days,current_stage,days_in_current_stage,possession_completion_pct,historical_delay_rate,days_remaining_to_target,previous_stage_delay_days,delay_flag,actual_delay_days
BG-42-002242,Highway,Maharashtra,Thane,123.0,314,5,0,5,3,70.17,7,0.0,272,79,9.94,11.48,31,4,53,288,Notification,123,12.76,0.2067,326,43,1,369
BG-42-002243,Metro,Rajasthan,Jaipur,108.15,168,7,0,1,0,81.57,2,48.11,70,77,27.91,17.04,44,2,36,102,Objections,63,89.66,0.201,319,8,0,0
BG-42-002244,Power Transmission,Tamil Nadu,Madurai,58.69,122,5,0,3,0,89.9,1,5.72,106,55,45.3,34.51,53,1,1,104,Objections,83,60.38,0.166,299,23,0,0
BG-42-002245,Power Transmission,Karnataka,Bengaluru Urban,67.26,203,5,0,3,1,92.57,2,85.5,25,28,68.51,73.75,136,2,39,184,Award,44,91.96,0.4171,263,27,0,0
BG-42-002246,Industrial Corridor,Gujarat,Ahmedabad,104.44,115,5,1,3,3,81.02,3,50.25,42,61,10.3,3.23,11,4,54,121,Survey,103,41.54,0.4068,46,46,0,0
BG-42-002247,Metro,Karnataka,Belagavi,74.54,151,4,1,4,3,66.83,5,32.17,95,40,9.2,4.93,13,2,61,158,Objections,146,45.6,0.6773,217,49,0,0
BG-42-002248,Industrial Corridor,Tamil Nadu,Madurai,208.34,221,6,0,6,0,86.14,3,84.55,26,0,82.73,81.85,162,4,47,205,Compensation,60,78.95,0.4018,385,65,0,0
BG-42-002249,Metro,Madhya Pradesh,Jabalpur,92.27,131,8,1,2,3,84.9,3,12.73,75,106,27.98,31.54,35,1,35,55,Award,51,35.27,0.2257,244,62,1,265
BG-42-002250,Railway,Maharashtra,Nashik,115.67,285,8,1,5,1,80.78,1,4.02,154,70,18.63,3.2,49,1,13,194,Objections,57,20.83,0.3962,289,63,1,385
BG-42-002251,Highway,Karnataka,Kalaburagi,27.88,3,3,0,3,0,88.85,3,66.44,1,53,83.84,85.63,2,2,66,47,Compensation,36,70.12,0.3576,42,45,0,0
BG-42-002252,Highway,Tamil Nadu,Chennai,182.11,202,5,2,4,2,85.31,2,89.77,19,10,96.42,100.0,172,3,55,178,Rehabilitation & Resettlement,96,100.0,0.3013,141,69,0,0
BG-42-002253,Power Transmission,Rajasthan,Udaipur,53.79,63,5,0,2,0,64.64,1,53.62,26,61,78.34,79.98,44,0,13,57,Award,46,78.04,0.3014,172,20,0,0
BG-42-002254,Highway,Karnataka,Mysuru,37.18,77,4,3,1,4,54.74,6,31.91,40,71,15.16,24.12,11,5,104,38,Compensation,169,40.82,1.0,239,86,1,342
BG-42-002255,Highway,Madhya Pradesh,Jabalpur,319.56,399,10,1,6,1,86.21,3,92.77,17,31,89.52,85.12,350,2,34,174,Possession,76,100.0,0.8036,191,63,0,0
BG-42-002256,Irrigation,Maharashtra,Thane,149.62,311,8,2,5,1,85.75,5,17.23,207,94,83.82,69.53,250,3,99,178,Compensation,106,55.89,0.662,109,59,1,328
BG-42-002257,Industrial Corridor,Madhya Pradesh,Indore,187.11,297,6,3,5,5,77.48,5,38.83,163,95,56.94,59.27,149,4,94,200,Possession,137,84.76,0.4702,170,63,0,0
BG-42-002258,Highway,Rajasthan,Jodhpur,123.17,277,8,2,3,7,59.49,3,81.28,32,55,46.8,44.94,121,1,9,128,Rehabilitation & Resettlement,71,100.0,0.4675,194,50,0,0
BG-42-002259,Railway,Maharashtra,Thane,79.48,116,5,1,7,2,70.04,7,0.0,83,103,0.0,12.9,0,3,58,151,Notification,91,0.0,0.4157,289,108,1,327
BG-42-002260,Power Transmission,Maharashtra,Thane,68.46,132,6,3,5,2,67.14,4,0.0,123,95,0.0,0.17,0,6,113,96,Award,113,0.0,0.2811,365,81,1,379
BG-42-002261,Railway,Maharashtra,Pune,159.7,196,7,1,4,0,95.44,1,74.07,37,0,59.63,64.65,105,0,27,132,Compensation,176,73.53,0.5,179,61,0,0
BG-42-002262,Metro,Tamil Nadu,Madurai,211.88,242,9,2,6,2,82.26,3,55.26,94,48,90.23,85.65,204,1,15,126,Possession,106,100.0,0.5733,7,84,1,195
BG-42-002263,Metro,Tamil Nadu,Coimbatore,81.08,127,3,0,3,0,90.41,1,63.45,29,29,42.28,40.64,49,1,15,149,Award,84,65.59,0.2374,221,36,1,128
BG-42-002264,Highway,Gujarat,Vadodara,449.45,837,11,0,5,2,70.07,5,43.32,357,78,48.05,55.92,364,2,49,326,Survey,55,53.56,0.2232,289,84,0,0
BG-42-002265,Industrial Corridor,Tamil Nadu,Coimbatore,73.12,132,4,3,3,4,84.59,1,82.29,16,58,64.57,67.8,83,4,67,118,Compensation,98,76.6,0.5044,213,78,0,0
BG-42-002266,Highway,Gujarat,Ahmedabad,28.07,3,4,1,1,0,95.53,1,5.46,2,88,16.18,36.85,0,1,10,0,Survey,154,11.34,0.6452,380,40,1,244
BG-42-002267,Metro,Tamil Nadu,Salem,21.6,3,5,0,1,0,90.92,0,76.43,1,34,71.47,77.1,2,2,15,53,Rehabilitation & Resettlement,57,91.55,0.5073,138,29,0,0
BG-42-002268,Highway,Tamil Nadu,Madurai,22.19,47,3,0,1,0,100.0,2,52.12,21,75,51.11,49.77,21,0,0,53,Award,37,66.56,0.1903,87,33,0,0
BG-42-002269,Highway,Tamil Nadu,Coimbatore,61.49,78,4,0,3,1,100.0,1,74.12,15,13,92.11,92.37,66,0,0,76,Rehabilitation & Resettlement,9,100.0,0.2908,7,33,0,0
BG-42-002270,Highway,Tamil Nadu,Chennai,71.12,84,5,2,4,5,87.24,3,71.26,17,43,84.79,88.37,64,0,5,112,Rehabilitation & Resettlement,74,88.69,0.27,316,64,0,0
BG-42-002271,Power Transmission,Telangana,Hyderabad,147.83,191,6,1,1,1,100.0,0,100.0,0,0,100.0,100.0,177,1,33,106,Compensation,121,95.55,0.2738,110,19,0,0
BG-42-002272,Highway,Karnataka,Mysuru,83.69,193,4,2,5,1,98.93,3,68.06,47,54,73.39,70.2,132,2,65,201,Compensation,74,90.47,0.2844,130,58,1,185
BG-42-002273,Railway,Tamil Nadu,Madurai,168.12,250,7,0,2,1,80.7,2,68.14,60,22,77.87,62.28,175,0,0,137,Rehabilitation & Resettlement,23,100.0,0.0353,494,93,0,0
BG-42-002274,Highway,Madhya Pradesh,Indore,88.76,86,6,1,3,0,89.26,1,89.19,6,0,82.93,87.67,64,3,53,88,Rehabilitation & Resettlement,87,100.0,0.133,7,55,0,0
BG-42-002275,Power Transmission,Gujarat,Vadodara,86.56,215,6,3,2,3,95.72,4,65.31,54,70,35.63,42.47,75,2,51,150,Rehabilitation & Resettlement,106,75.78,0.2717,223,80,1,310
BG-42-002276,Metro,Karnataka,Mysuru,53.95,38,4,0,2,1,71.21,4,0.0,33,84,0.0,0.0,0,6,75,82,Notification,82,0.0,0.4965,457,71,1,254
BG-42-002277,Irrigation,Telangana,Hyderabad,267.22,521,7,5,10,5,51.11,10,36.35,238,106,40.9,50.54,190,2,46,366,Compensation,126,61.3,0.7507,123,156,1,526
BG-42-002278,Industrial Corridor,Karnataka,Belagavi,25.15,79,4,0,0,1,81.8,3,0.86,49,107,2.82,7.97,2,0,0,72,Survey,39,29.08,0.6576,219,11,0,0
BG-42-002279,Metro,Karnataka,Bengaluru Urban,108.97,171,6,5,5,4,65.68,5,56.7,43,70,62.27,62.9,101,1,76,171,Rehabilitation & Resettlement,164,69.36,0.6135,7,123,1,420
BG-42-002280,Industrial Corridor,Uttar Pradesh,Lucknow,74.05,131,5,2,4,3,98.5,3,47.67,58,31,67.04,61.49,82,2,44,149,Compensation,60,88.64,0.294,218,58,0,0
BG-42-002281,Highway,Gujarat,Ahmedabad,160.04,253,6,0,2,1,86.52,4,47.07,106,55,25.25,16.34,57,0,19,151,Award,97,49.25,0.6256,176,101,1,248
BG-42-002282,Irrigation,Karnataka,Mysuru,84.21,141,6,2,3,1,66.08,6,44.48,53,53,42.65,45.72,54,0,22,128,Survey,118,57.34,0.4392,335,76,0,0
BG-42-002283,Irrigation,Telangana,Nizamabad,86.22,243,4,0,7,3,65.15,7,0.0,171,126,7.32,8.38,16,1,43,323,Objections,42,7.54,0.6288,103,81,1,306
BG-42-002284,Railway,Karnataka,Kalaburagi,69.18,168,5,0,3,0,100.0,1,78.43,25,33,88.89,84.73,147,0,0,133,Compensation,80,98.43,0.3856,402,25,0,0
BG-42-002285,Industrial Corridor,Telangana,Hyderabad,261.02,315,8,0,5,1,77.52,6,10.84,188,103,20.18,5.06,59,1,15,181,Survey,39,27.04,0.3274,83,99,1,256
BG-42-002286,Highway,Maharashtra,Pune,85.79,173,6,0,4,2,81.65,1,29.67,69,66,38.54,41.7,63,2,23,87,Survey,114,20.61,0.2056,396,28,0,0
BG-42-002287,Metro,Uttar Pradesh,Lucknow,413.94,904,12,2,17,2,100.0,7,78.65,141,58,100.0,100.0,880,6,79,414,Possession,114,100.0,0.3649,199,216,1,540
BG-42-002288,Power Transmission,Gujarat,Surat,106.46,184,4,2,4,4,81.28,0,63.53,60,56,71.61,71.65,124,2,4,207,Rehabilitation & Resettlement,81,100.0,0.3426,352,71,0,0
BG-42-002289,Irrigation,Tamil Nadu,Chennai,87.13,117,3,3,4,2,51.71,5,0.0,110,95,0.0,0.0,0,2,53,175,Survey,71,8.77,0.5659,208,57,1,326
BG-42-002290,Railway,Rajasthan,Jodhpur,76.23,165,5,1,5,0,88.96,2,6.57,91,106,41.93,31.85,63,0,23,168,Objections,47,8.39,0.2131,484,56,1,259
BG-42-002291,Industrial Corridor,Gujarat,Rajkot,134.48,224,5,1,5,0,96.37,2,98.79,2,0,83.77,87.55,166,4,89,217,Possession,74,92.66,0.2706,119,64,0,0
BG-42-002292,Industrial Corridor,Gujarat,Surat,53.48,151,1,2,2,5,100.0,1,56.27,48,77,71.68,84.62,99,3,50,500,Compensation,119,67.32,0.3311,7,44,0,0
BG-42-002293,Highway,Uttar Pradesh,Varanasi,96.22,235,8,1,6,3,76.42,3,77.63,32,56,100.0,91.2,226,1,5,138,Compensation,69,74.33,0.1367,240,81,0,0
BG-42-002294,Industrial Corridor,Telangana,Nizamabad,86.19,202,6,3,8,4,83.08,6,0.0,161,111,0.0,0.0,0,4,57,202,Objections,123,6.88,0.3942,299,93,0,0
BG-42-002295,Industrial Corridor,Gujarat,Ahmedabad,111.07,110,7,0,1,0,100.0,0,54.63,41,32,37.51,32.61,40,0,0,77,Objections,44,64.05,0.4956,365,9,0,0
BG-42-002296,Power Transmission,Tamil Nadu,Chennai,113.3,249,6,0,5,1,82.05,3,13.82,178,54,2.61,10.99,6,2,34,177,Notification,149,3.91,0.2784,480,52,1,335
BG-42-002297,Irrigation,Gujarat,Surat,118.11,257,7,0,6,1,88.08,2,91.75,20,27,79.36,89.27,198,0,0,187,Rehabilitation & Resettlement,23,100.0,0.1316,250,65,0,0
BG-42-002298,Highway,Madhya Pradesh,Indore,92.38,90,5,0,1,0,70.52,1,0.0,55,96,0.32,0.0,0,2,31,69,Notification,23,4.25,0.1703,103,21,1,197
BG-42-002299,Highway,Telangana,Hyderabad,300.41,278,10,0,5,3,74.39,3,0.0,240,50,0.0,0.0,0,3,23,161,Notification,62,2.14,0.2569,199,87,1,283
BG-42-002300,Highway,Gujarat,Vadodara,120.07,106,6,2,2,4,61.48,5,92.77,6,14,52.6,51.07,54,3,54,95,Rehabilitation & Resettlement,116,99.48,0.2331,260,46,0,0
BG-42-002301,Highway,Telangana,Warangal,688.69,1227,13,0,18,3,80.29,14,100.0,0,0,98.87,85.51,1151,1,55,486,Possession,23,100.0,0.0885,170,118,0,0
BG-42-002302,Metro,Telangana,Warangal,89.11,147,6,1,4,3,96.68,2,46.85,52,51,47.34,32.75,68,2,43,110,Rehabilitation & Resettlement,230,81.52,0.5961,247,35,0,0
BG-42-002303,Irrigation,Tamil Nadu,Madurai,184.4,194,9,1,4,2,60.33,6,39.06,74,49,62.72,64.02,119,4,44,91,Award,174,43.48,0.4668,29,70,0,0
BG-42-002304,Metro,Gujarat,Rajkot,47.9,38,5,0,1,0,71.57,4,60.24,12,38,35.84,50.25,12,1,69,53,Award,97,72.22,0.0867,352,24,0,0
BG-42-002305,Industrial Corridor,Karnataka,Kalaburagi,262.6,603,7,0,8,4,83.25,2,40.36,238,33,26.7,45.32,147,2,50,415,Award,55,62.56,0.6944,255,59,1,265
BG-42-002306,Railway,Tamil Nadu,Salem,48.74,120,5,1,4,1,88.51,4,26.78,79,93,49.11,45.29,58,3,62,123,Objections,161,51.0,0.3779,112,55,1,270
BG-42-002307,Railway,Madhya Pradesh,Indore,123.31,188,7,1,5,4,88.18,4,81.96,32,0,92.49,84.12,173,2,34,116,Compensation,68,65.84,0.5616,251,143,1,192
BG-42-002308,Power Transmission,Tamil Nadu,Chennai,69.3,197,5,1,4,1,71.52,6,42.54,101,73,37.29,27.25,70,1,40,206,Award,33,48.9,0.6529,114,39,1,242
BG-42-002309,Industrial Corridor,Telangana,Hyderabad,122.93,223,6,1,3,1,82.34,1,59.16,77,63,71.17,86.88,148,1,39,185,Compensation,73,69.14,0.4295,180,35,0,0
BG-42-002310,Railway,Uttar Pradesh,Kanpur Nagar,70.96,137,4,1,2,2,90.91,2,100.0,0,0,79.22,68.19,102,1,9,165,Possession,116,100.0,0.3573,214,39,0,0
BG-42-002311,Irrigation,Karnataka,Mysuru,45.54,108,5,1,5,2,100.0,3,94.04,6,7,76.39,74.49,81,1,46,115,Possession,52,100.0,0.4953,94,78,0,0
BG-42-002312,Metro,Maharashtra,Pune,68.9,86,4,0,4,1,75.41,4,22.55,57,68,3.63,10.07,3,2,47,105,Notification,88,28.53,0.4888,230,46,1,268
BG-42-002313,Highway,Rajasthan,Jaipur,293.91,635,9,0,20,5,82.96,9,0.0,491,53,0.0,0.0,0,5,66,408,Award,69,35.26,0.4176,155,145,1,542
BG-42-002314,Metro,Uttar Pradesh,Lucknow,124.44,235,6,0,1,0,85.86,0,59.51,87,33,84.43,94.55,178,3,33,134,Survey,75,82.25,0.1431,478,44,0,0
BG-42-002315,Industrial Corridor,Rajasthan,Kota,30.54,86,5,1,6,0,75.09,6,39.43,34,32,63.72,50.74,55,1,51,119,Objections,33,65.72,0.2433,7,68,0,0
BG-42-002316,Railway,Maharashtra,Nashik,205.68,317,10,1,7,4,82.97,5,13.65,205,76,31.05,23.25,94,0,7,169,Objections,31,24.05,0.396,237,71,0,0
BG-42-002317,Power Transmission,Tamil Nadu,Chennai,41.96,61,3,0,2,3,59.97,3,12.78,35,64,0.31,0.0,0,0,8,92,Survey,33,0.0,0.2431,165,30,1,118
BG-42-002318,Metro,Maharashtra,Nagpur,155.2,168,7,2,6,2,63.85,7,44.56,66,63,66.45,63.39,98,1,13,146,Rehabilitation & Resettlement,137,98.15,0.3859,7,61,1,294
BG-42-002319,Metro,Tamil Nadu,Salem,133.29,198,6,2,8,1,58.41,6,47.14,89,50,30.47,36.87,58,1,14,180,Award,55,56.08,0.4817,163,76,1,247
BG-42-002320,Power Transmission,Madhya Pradesh,Indore,140.2,208,7,2,2,1,81.05,1,98.12,3,22,100.0,80.88,207,4,102,94,Possession,85,100.0,0.5747,7,80,0,0
BG-42-002321,Metro,Karnataka,Mysuru,377.12,305,10,0,6,4,91.38,4,0.0,179,72,14.14,10.72,42,0,33,139,Notification,34,0.0,0.3919,257,51,1,261
BG-42-002322,Railway,Gujarat,Surat,44.13,76,4,1,3,0,78.01,0,6.37,43,24,29.11,30.35,20,0,35,93,Notification,48,23.76,0.171,243,79,1,252
BG-42-002323,Highway,Maharashtra,Nashik,139.58,322,7,2,5,4,79.66,4,0.0,201,90,2.4,7.57,8,1,39,205,Award,123,2.39,0.1495,301,59,1,318
BG-42-002324,Railway,Rajasthan,Jodhpur,234.55,485,8,1,6,4,64.91,3,0.0,331,64,0.0,0.0,0,3,25,229,Notification,129,0.0,0.257,312,140,0,0
BG-42-002325,Railway,Madhya Pradesh,Gwalior,51.18,98,7,1,1,0,90.64,0,30.13,44,83,66.81,64.06,58,0,22,56,Objections,79,45.87,0.0859,317,61,0,0
BG-42-002326,Highway,Tamil Nadu,Salem,47.15,74,4,2,0,1,79.65,1,92.4,4,0,90.56,90.06,60,5,90,76,Possession,158,100.0,0.6059,236,45,0,0
BG-42-002327,Industrial Corridor,Karnataka,Mysuru,68.05,98,5,0,3,1,71.03,5,0.0,65,104,7.02,10.03,7,2,31,114,Survey,50,0.0,0.6276,243,35,1,166
BG-42-002328,Highway,Rajasthan,Udaipur,111.03,238,7,0,4,1,85.32,0,25.2,128,75,23.19,34.58,54,0,19,162,Survey,83,30.92,0.3024,210,56,0,0
BG-42-002329,Highway,Tamil Nadu,Salem,27.71,49,4,2,5,1,77.14,5,27.98,27,75,49.92,47.62,23,1,68,109,Compensation,82,79.27,0.2099,7,75,1,302
BG-42-002330,Industrial Corridor,Madhya Pradesh,Bhopal,133.1,315,6,0,4,1,100.0,4,57.37,124,61,57.35,60.26,176,0,0,227,Award,2,86.46,0.3176,112,39,0,0
BG-42-002331,Highway,Telangana,Warangal,27.75,115,6,0,3,3,80.35,3,57.92,37,0,68.37,50.53,75,3,49,62,Compensation,97,62.86,0.4009,145,32,0,0
BG-42-002332,Industrial Corridor,Gujarat,Vadodara,240.97,314,6,1,8,1,69.07,6,18.95,199,72,8.49,4.66,24,3,32,245,Award,88,22.01,0.4962,70,81,1,247
BG-42-002333,Industrial Corridor,Gujarat,Surat,129.16,89,5,0,1,1,100.0,0,90.61,6,12,89.07,92.78,72,0,18,86,Rehabilitation & Resettlement,6,100.0,0.1837,186,47,0,0
BG-42-002334,Railway,Rajasthan,Jodhpur,395.64,573,11,0,8,3,67.77,4,9.73,443,69,0.0,7.1,0,2,27,229,Survey,76,11.89,0.746,256,71,1,272
BG-42-002335,Highway,Gujarat,Surat,146.21,226,6,2,5,4,92.81,3,20.72,108,79,0.0,0.0,0,3,60,188,Award,132,35.47,0.3719,131,65,0,0
BG-42-002336,Metro,Uttar Pradesh,Varanasi,67.1,164,4,3,7,1,100.0,4,50.78,74,55,53.49,50.97,80,0,14,170,Compensation,138,99.69,0.7009,17,91,1,329
BG-42-002337,Highway,Madhya Pradesh,Indore,45.2,88,4,2,6,2,65.37,11,50.52,26,29,58.91,53.01,51,4,57,159,Rehabilitation & Resettlement,78,55.8,0.5541,7,85,1,291
BG-42-002338,Metro,Tamil Nadu,Madurai,103.66,150,5,2,6,2,75.81,6,28.82,78,81,41.29,49.02,58,4,24,161,Objections,100,40.73,0.4116,269,146,0,0
BG-42-002339,Industrial Corridor,Maharashtra,Pune,83.58,141,6,2,2,2,67.82,3,66.77,39,32,81.32,66.95,108,4,70,77,Compensation,136,100.0,0.2244,139,52,0,0
BG-42-002340,Industrial Corridor,Gujarat,Rajkot,221.17,528,9,1,13,2,69.73,7,0.0,392,95,0.0,2.92,0,3,44,296,Notification,86,0.0,0.7336,450,113,1,362
BG-42-002341,Metro,Gujarat,Ahmedabad,40.74,56,4,2,2,1,85.78,2,3.13,30,93,5.35,6.51,3,8,120,75,Survey,196,5.74,0.3958,335,100,1,347
BG-42-002342,Irrigation,Madhya Pradesh,Bhopal,431.26,826,12,1,11,1,75.92,7,45.44,345,71,37.79,41.97,275,0,14,324,Notification,30,29.29,0.6257,365,99,1,221
BG-42-002343,Highway,Uttar Pradesh,Lucknow,237.42,409,6,0,9,1,85.1,6,100.0,0,37,72.64,71.82,289,3,55,347,Rehabilitation & Resettlement,42,100.0,0.2145,56,115,0,0
BG-42-002344,Irrigation,Uttar Pradesh,Kanpur Nagar,72.76,186,5,1,6,1,88.05,2,27.25,102,37,15.54,18.07,28,2,69,175,Objections,71,13.79,0.3164,241,95,0,0
BG-42-002345,Power Transmission,Rajasthan,Kota,360.78,387,11,1,2,1,82.39,0,100.0,0,30,82.02,86.36,317,2,22,143,Rehabilitation & Resettlement,37,100.0,0.4452,83,36,0,0
BG-42-002346,Railway,Uttar Pradesh,Agra,45.76,125,6,1,2,1,65.79,4,0.0,89,102,4.48,0.0,5,0,27,124,Notification,21,0.2,0.385,456,31,1,286
BG-42-002347,Highway,Telangana,Warangal,100.93,269,8,1,7,6,81.5,4,74.13,39,37,68.01,64.86,165,4,44,187,Rehabilitation & Resettlement,90,82.01,0.3395,180,52,1,274
BG-42-002348,Highway,Uttar Pradesh,Lucknow,30.84,47,3,0,1,1,86.37,1,87.83,4,32,96.7,100.0,42,4,47,57,Rehabilitation & Resettlement,93,100.0,0.3327,285,9,0,0
BG-42-002349,Irrigation,Telangana,Warangal,375.12,373,11,1,2,0,81.02,1,0.0,294,122,9.52,9.48,31,3,48,125,Notification,65,9.95,0.4692,162,46,1,273
BG-42-002350,Highway,Uttar Pradesh,Lucknow,22.92,70,3,2,0,1,71.79,4,6.19,43,79,0.0,0.0,0,3,71,104,Notification,158,7.61,0.1779,267,47,0,0
BG-42-002351,Irrigation,Karnataka,Mysuru,27.05,30,5,1,2,1,76.75,1,27.64,13,128,19.37,5.22,5,1,3,75,Notification,42,16.92,0.2761,86,49,1,232
BG-42-002352,Metro,Madhya Pradesh,Jabalpur,51.53,70,6,1,4,0,98.21,3,76.61,12,6,93.26,100.0,58,2,14,65,Rehabilitation & Resettlement,137,91.07,0.5931,250,39,0,0
BG-42-002353,Metro,Rajasthan,Jaipur,246.62,336,7,0,10,3,64.35,7,37.45,138,49,32.92,27.38,106,6,79,241,Objections,110,33.82,0.6869,188,81,1,227
BG-42-002354,Industrial Corridor,Gujarat,Rajkot,183.81,195,5,3,2,1,62.73,3,12.81,116,101,48.19,28.67,92,2,0,141,Compensation,186,51.7,0.5075,295,69,0,0
BG-42-002355,Highway,Rajasthan,Jaipur,94.41,179,8,0,3,1,91.2,2,38.02,64,46,28.11,21.88,48,1,37,111,Award,52,51.28,0.3537,7,67,0,0
BG-42-002356,Railway,Tamil Nadu,Madurai,193.47,320,8,1,2,3,82.04,2,48.71,122,49,64.08,68.64,195,1,38,192,Rehabilitation & Resettlement,60,95.16,0.3115,54,66,0,0
BG-42-002357,Irrigation,Madhya Pradesh,Gwalior,78.07,166,5,1,7,2,66.56,5,10.53,122,92,0.0,0.0,0,2,37,196,Award,80,10.32,0.2834,57,74,0,0
BG-42-002358,Highway,Tamil Nadu,Salem,120.05,199,6,0,2,1,100.0,1,50.75,66,49,69.96,79.19,137,0,19,136,Award,18,73.76,0.1472,425,26,0,0
BG-42-002359,Irrigation,Madhya Pradesh,Jabalpur,320.98,458,7,0,4,0,80.21,3,100.0,0,36,86.83,76.43,384,1,0,262,Possession,95,100.0,0.5226,76,44,0,0
BG-42-002360,Irrigation,Uttar Pradesh,Varanasi,70.3,106,5,2,4,2,80.54,4,7.59,63,114,7.11,9.07,7,3,68,122,Survey,111,17.82,0.3047,214,62,1,364
BG-42-002361,Highway,Maharashtra,Pune,46.38,111,4,0,5,0,89.15,5,74.78,21,16,82.99,87.83,90,0,18,108,Rehabilitation & Resettlement,38,84.0,0.0,38,37,0,0
BG-42-002362,Metro,Maharashtra,Pune,124.75,133,6,0,1,0,96.87,4,0.0,89,91,3.42,3.83,4,2,0,94,Notification,123,12.28,0.5492,310,22,0,0
BG-42-002363,Highway,Madhya Pradesh,Indore,154.81,284,7,0,2,0,99.99,2,0.0,249,102,4.99,8.4,14,0,8,206,Award,40,17.64,0.1725,190,26,1,246
BG-42-002364,Industrial Corridor,Rajasthan,Kota,93.54,182,2,0,3,1,100.0,2,100.0,0,0,100.0,100.0,175,1,12,319,Possession,30,100.0,0.1172,197,26,0,0
BG-42-002365,Irrigation,Uttar Pradesh,Varanasi,191.08,347,8,1,4,0,87.27,0,71.72,76,37,42.49,45.21,139,2,2,137,Compensation,60,89.27,0.8496,7,85,0,0
BG-42-002366,Irrigation,Telangana,Karimnagar,72.89,72,5,1,0,1,87.02,1,77.69,10,21,85.62,68.99,59,2,33,85,Compensation,52,67.32,0.5228,436,43,0,0
BG-42-002367,Irrigation,Rajasthan,Jodhpur,94.83,38,6,1,2,1,100.0,0,24.01,16,70,4.28,1.97,2,1,35,34,Objections,161,31.35,0.3327,370,55,0,0
BG-42-002368,Highway,Gujarat,Rajkot,115.54,277,6,0,3,3,61.0,2,35.46,160,91,26.56,28.69,66,1,0,187,Award,91,44.39,0.456,66,38,1,198
BG-42-002369,Metro,Gujarat,Surat,107.76,214,6,1,6,6,72.32,6,41.05,105,73,70.32,78.24,146,1,37,193,Objections,60,55.9,0.3439,313,77,0,0
BG-42-002370,Highway,Karnataka,Bengaluru Urban,311.26,671,9,1,8,4,82.72,2,20.78,304,82,34.57,35.74,215,2,59,341,Compensation,64,20.19,0.2925,277,97,1,402
BG-42-002371,Irrigation,Maharashtra,Nagpur,115.08,213,6,0,8,3,93.37,3,29.01,87,49,65.68,66.03,136,0,0,227,Award,85,68.54,0.495,290,112,1,262
BG-42-002372,Highway,Gujarat,Ahmedabad,67.15,113,6,0,3,2,85.85,0,5.56,101,102,11.6,15.39,13,3,16,106,Objections,46,45.78,0.2877,112,31,0,0
BG-42-002373,Highway,Maharashtra,Nashik,130.63,240,7,6,8,9,69.03,6,1.44,198,94,0.0,0.79,0,5,127,199,Objections,175,30.44,0.3765,287,118,1,571
BG-42-002374,Highway,Gujarat,Rajkot,191.92,345,10,3,4,1,71.97,6,29.8,141,74,36.61,27.43,120,5,80,176,Objections,241,32.88,0.2684,7,79,1,381
BG-42-002375,Highway,Karnataka,Kalaburagi,159.08,356,6,0,6,1,91.37,2,38.47,136,62,45.07,52.47,148,4,75,226,Objections,45,50.66,0.5336,211,71,1,206
BG-42-002376,Highway,Tamil Nadu,Coimbatore,152.18,393,6,0,6,2,92.24,2,22.05,228,72,24.33,16.5,85,6,79,309,Survey,76,24.09,0.1672,250,50,1,254
BG-42-002377,Highway,Gujarat,Ahmedabad,25.83,46,6,0,2,0,83.01,3,82.12,6,13,71.98,57.13,30,2,6,0,Possession,43,100.0,0.3925,7,16,0,0
BG-42-002378,Power Transmission,Rajasthan,Jaipur,11.66,64,3,1,8,3,71.83,8,62.34,22,28,46.66,47.22,30,2,15,149,Compensation,64,56.99,0.3229,273,101,0,0
BG-42-002379,Power Transmission,Telangana,Hyderabad,237.51,435,9,0,7,1,82.25,5,13.04,307,107,0.0,0.0,0,0,44,233,Survey,23,8.79,0.3803,413,62,0,0
BG-42-002380,Highway,Rajasthan,Udaipur,121.64,166,6,1,6,1,85.89,2,79.07,33,5,70.17,69.44,112,1,0,163,Compensation,44,100.0,0.0584,59,57,0,0
BG-42-002381,Power Transmission,Maharashtra,Thane,84.16,165,5,0,7,0,93.55,3,71.11,32,45,100.0,86.66,146,1,12,123,Rehabilitation & Resettlement,51,100.0,0.1574,216,67,0,0
BG-42-002382,Railway,Telangana,Nizamabad,149.22,208,8,0,6,2,81.59,3,15.76,116,68,0.0,0.0,0,0,0,119,Objections,60,31.93,0.347,126,50,0,0
BG-42-002383,Power Transmission,Karnataka,Belagavi,400.15,358,11,0,4,0,58.74,4,0.0,292,68,21.98,17.08,71,0,0,162,Survey,155,0.0,0.4741,177,34,1,301
BG-42-002384,Railway,Karnataka,Mysuru,265.29,526,7,1,6,1,73.12,3,22.55,370,67,0.0,0.0,0,1,36,337,Notification,36,0.0,0.4837,429,80,1,397
BG-42-002385,Industrial Corridor,Madhya Pradesh,Bhopal,184.89,274,8,1,6,2,74.08,6,1.16,243,85,0.0,0.0,0,4,45,163,Notification,97,27.48,0.638,416,46,0,0
